1,1.0,0.6,0.6,M
2,0.6,0.8,0.48,M
3,0.4,1.0,0.4,M
4,0.4,0.8,0.32000000000000006,W
5,0.4,0.4,0.16000000000000003,W
6,0.4,0.3,0.12,M
7,0.6,0.2,0.12,M
8,0.2,0.6,0.12,M
9,0.4,0.2,0.08000000000000002,M
10,0.2,0.2,0.04000000000000001,M
11,0.2,0.2,0.04000000000000001,M
12,0.2,0.2,0.04000000000000001,M
13,0.2,0.2,0.04000000000000001,M
14,0.0,0.4,0.0,M
15,0.0,0.2,0.0,M
16,0.0,0.8,0.0,M
